"term_id","langs","country","term","type","code_lang","hl","gl","Collection date","Result number","Link","domain","top-level domain","link_type","link_accessibility","site_type","content_producer","How recent is the information?","What is the author background?","Are there major scientific errors in the link?","How accurate is the scientific content presented in the link?","Jargon score","Are the following sources available in the link? (mark all that apply)","agg_sci_qual","agg_sci_qual_norm","ndcg"
"8","Spanish","Madrid,Community of Madrid,Spain","Contaminación","Canonical Scientific Issues","es","es","es","4.12.2022",3,"https://www.fundacionaquae.org/wiki/causas-contaminacion-ambiental/","www.fundacionaquae.org","fundacionaquae.org",1,1,5,2,4,1,2,3,3,"3,5,9",7,3.75,0.9747230224332
"8","Spanish","Madrid,Community of Madrid,Spain","Contaminación","Canonical Scientific Issues","es","es","es","4.12.2022",4,"https://es.greenpeace.org/es/trabajamos-en/consumismo/contaminacion/","es.greenpeace.org","greenpeace.org",1,1,5,2,1,1,2,3,3,"3,5,6,7",7,3,0.9747230224332
"8","Spanish","Mexico City,Mexico City,Mexico","Contaminación","Canonical Scientific Issues","es","es","mx","4.12.2022",4,"http://www.aire.cdmx.gob.mx/default.php","www.aire.cdmx.gob.mx","cdmx.gob.mx",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.878740175809628
"8","Spanish","Mexico City,Mexico City,Mexico","Contaminación","Canonical Scientific Issues","es","es","mx","4.12.2022",10,"https://www.iberdrola.com/sostenibilidad/contaminacion-del-agua","www.iberdrola.com","iberdrola.com",1,1,5,12,4,1,2,3,3,"5,6,7,9",10,5,0.878740175809628
"8","Spanish","Madrid,Community of Madrid,Spain","Contaminación","Canonical Scientific Issues","es","es","es","4.12.2022",10,"https://airedemadrid.madrid.es/portal/site/calidadaire","airedemadrid.madrid.es","madrid.es",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.9747230224332
"12","Spanish","Madrid,Community of Madrid,Spain","Fungi","Canonical Scientific Issues","es","es","es","4.12.2022",2,"https://www.ecologiaverde.com/reino-fungi-que-es-caracteristicas-clasificacion-y-ejemplos-2307.html","www.ecologiaverde.com","ecologiaverde.com",1,1,5,7,4,3,2,3,3,"3,5,6,7,8,9",12,6,0.998767907451157
"12","Spanish","Madrid,Community of Madrid,Spain","Fungi","Canonical Scientific Issues","es","es","es","4.12.2022",3,"https://concepto.de/reino-fungi/","concepto.de","concepto.de",1,1,5,7,4,1,2,3,3,"5,6,7,9",10,5,0.998767907451157
"12","Spanish","Madrid,Community of Madrid,Spain","Fungi","Canonical Scientific Issues","es","es","es","4.12.2022",4,"https://www.youtube.com/watch?v=KNgS8vkB0Eo","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"5,6",8,4,0.998767907451157
"12","Spanish","Madrid,Community of Madrid,Spain","Fungi","Canonical Scientific Issues","es","es","es","4.12.2022",5,"https://www.naturalista.mx/taxa/47170-Fungi","www.naturalista.mx","naturalista.mx",1,1,5,7,1,1,2,3,2,"4,5,6,7,8,9",10,4.25,0.998767907451157
"12","Spanish","Madrid,Community of Madrid,Spain","Fungi","Canonical Scientific Issues","es","es","es","4.12.2022",9,"https://cidta.usal.es/cursos/biologia/modulos/Curso/uni_02/u2c3s1.htm","cidta.usal.es","usal.es",1,1,5,5,1,1,2,3,3,"5",6,2.75,0.998767907451157
"12","Spanish","Mexico City,Mexico City,Mexico","Fungi","Canonical Scientific Issues","es","es","mx","4.12.2022",9,"https://www.quimica.es/enciclopedia/Fungi.html","www.quimica.es","quimica.es",1,1,1,10,1,1,2,3,3,"6,7,8,9",8,3.75,1
"13","Spanish","Madrid,Community of Madrid,Spain","Mammalia","Canonical Scientific Issues","es","es","es","4.12.2022",2,"https://www.naturalista.mx/taxa/40151-Mammalia","www.naturalista.mx","naturalista.mx",1,1,5,7,1,1,2,3,3,"4,5,6,7,8,9",10,4.25,0.951123142920268
"13","Spanish","Madrid,Community of Madrid,Spain","Mammalia","Canonical Scientific Issues","es","es","es","4.12.2022",3,"http://agrega.juntadeandalucia.es/repositorio/10042013/4e/es-an_2013041012_9135326/paleontologia1/Mammalia.html","agrega.juntadeandalucia.es","juntadeandalucia.es",1,1,5,1,1,1,2,3,1,"5,6,7",6,2.5,0.951123142920268
"13","Spanish","Mexico City,Mexico City,Mexico","Mammalia","Canonical Scientific Issues","es","es","mx","4.12.2022",4,"https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532014000200057","www.scielo.org.mx","scielo.org.mx",1,1,5,8,3,3,2,3,1,"4,7,8,9",8,3.75,1
"13","Spanish","Madrid,Community of Madrid,Spain","Mammalia","Canonical Scientific Issues","es","es","es","4.12.2022",4,"https://demammalia.com/","demammalia.com","demammalia.com",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.951123142920268
"13","Spanish","Madrid,Community of Madrid,Spain","Mammalia","Canonical Scientific Issues","es","es","es","4.12.2022",8,"https://www.youtube.com/watch?v=nt4sRlwgyvY","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,2,"3,5,7",6,3.25,0.951123142920268
"13","Spanish","Madrid,Community of Madrid,Spain","Mammalia","Canonical Scientific Issues","es","es","es","4.12.2022",9,"https://context.reverso.net/traduccion/ingles-espanol/mammalia","context.reverso.net","reverso.net",1,4,1,10,1,1,0,0,3,"1",4,2,0.951123142920268
"13","Spanish","Mexico City,Mexico City,Mexico","Mammalia","Canonical Scientific Issues","es","es","mx","4.12.2022",9,"https://raccefyn.co/index.php/raccefyn/article/view/9","raccefyn.co","raccefyn.co",1,1,5,8,3,3,2,3,1,"4,7,8,9",8,3.75,1
"16","Spanish","Madrid,Community of Madrid,Spain","Disolución","Canonical Scientific Issues","es","es","es","4.12.2022",2,"https://concepto.de/disolucion/","concepto.de","concepto.de",1,1,5,7,4,3,2,3,3,"3,5,6,8",11,5.5,0.962889183321436
"16","Spanish","Madrid,Community of Madrid,Spain","Disolución","Canonical Scientific Issues","es","es","es","4.12.2022",3,"https://www.quimica.es/enciclopedia/Disoluci%C3%B3n.html","www.quimica.es","quimica.es",1,1,1,7,1,1,2,3,1,"6,7,9",6,2.75,0.962889183321436
"16","Spanish","Madrid,Community of Madrid,Spain","Disolución","Canonical Scientific Issues","es","es","es","4.12.2022",4,"https://dle.rae.es/disoluci%C3%B3n","dle.rae.es","rae.es",1,4,1,10,1,1,0,0,0,"3",3,1.5,0.962889183321436
"16","Spanish","Madrid,Community of Madrid,Spain","Disolución","Canonical Scientific Issues","es","es","es","4.12.2022",5,"https://www.youtube.com/watch?v=M9fHRyLX_CA","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"3,5",7,3.75,0.962889183321436
"16","Spanish","Mexico City,Mexico City,Mexico","Disolución","Canonical Scientific Issues","es","es","mx","4.12.2022",5,"https://www.significados.com/disolucion/","www.significados.com","significados.com",1,1,1,7,1,1,2,3,3,"3,6",5,2.25,0.892911205473213
"16","Spanish","Madrid,Community of Madrid,Spain","Disolución","Canonical Scientific Issues","es","es","es","4.12.2022",6,"https://www.youtube.com/watch?v=mps-HK5Dpvc","www.youtube.com","youtube.com",2,1,3,14,3,1,2,3,3,"3,5,6",6,2.5,0.962889183321436
"16","Spanish","Mexico City,Mexico City,Mexico","Disolución","Canonical Scientific Issues","es","es","mx","4.12.2022",6,"https://definicion.de/disolucion/","definicion.de","definicion.de",1,1,5,10,2,2,2,3,3,"6,9",8,3.75,0.892911205473213
"16","Spanish","Madrid,Community of Madrid,Spain","Disolución","Canonical Scientific Issues","es","es","es","4.12.2022",10,"http://www.juntadeandalucia.es/averroes/centros-tic/14700420/helvia/aula/archivos/repositorio/0/123/html/concentracin_de_una_disolucin.html","www.juntadeandalucia.es","juntadeandalucia.es",1,1,5,1,4,1,2,3,3,"5,7",6,3.25,0.962889183321436
"20","Spanish","Madrid,Community of Madrid,Spain","Átomo","Canonical Scientific Issues","es","es","es","4.12.2022",1,"https://www.juntadeandalucia.es/averroes/centros-tic/21700290/helvia/aula/archivos/repositorio/0/11/html/atomo.html","www.juntadeandalucia.es","juntadeandalucia.es",1,1,5,1,1,1,2,3,3,"5,6,7",7,3,0.906545817329997
"20","Spanish","Madrid,Community of Madrid,Spain","Átomo","Canonical Scientific Issues","es","es","es","4.12.2022",3,"https://www.fundacionaquae.org/wiki/que-es-un-atomo/","www.fundacionaquae.org","fundacionaquae.org",1,1,5,2,1,1,2,3,3,"3,5,6,7,9",7,3,0.906545817329997
"20","Spanish","Madrid,Community of Madrid,Spain","Átomo","Canonical Scientific Issues","es","es","es","4.12.2022",4,"https://www.youtube.com/watch?v=2V-IYdcsoAw","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"3,5,6,7",7,3.5,0.906545817329997
"20","Spanish","Madrid,Community of Madrid,Spain","Átomo","Canonical Scientific Issues","es","es","es","4.12.2022",6,"https://www.youtube.com/watch?v=FdRD23O_vyI","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"3,5,7,9",7,3.75,0.906545817329997
"20","Spanish","Madrid,Community of Madrid,Spain","Átomo","Canonical Scientific Issues","es","es","es","4.12.2022",7,"https://okdiario.com/curiosidades/que-atomo-definicion-estructura-601498","okdiario.com","okdiario.com",1,1,5,11,4,2,2,3,3,"3,5,6",7.5,3.75,0.906545817329997
"20","Spanish","Mexico City,Mexico City,Mexico","Átomo","Canonical Scientific Issues","es","es","mx","4.12.2022",9,"https://www.youtube.com/watch?v=D0V-N3TrAkY","www.youtube.com","youtube.com",2,1,3,14,3,1,2,3,3,"6,7",6,2.5,1
"20","Spanish","Madrid,Community of Madrid,Spain","Átomo","Canonical Scientific Issues","es","es","es","4.12.2022",11,"https://concepto.de/atomo/","concepto.de","concepto.de",1,1,5,7,4,3,2,3,3,"3,5,6,7",9,4.5,0.906545817329997
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",1,"https://www.fundacionendesa.org/es/educacion/endesa-educa/recursos/que-es-la-energia","www.fundacionendesa.org","fundacionendesa.org",1,1,5,2,1,1,2,3,3,"3,6,7",4,1.75,0.700711657124052
"28","Spanish","Mexico City,Mexico City,Mexico","Energía","Canonical Scientific Issues","es","es","mx","4.12.2022",1,"https://icaen.gencat.cat/es/energia/que_es/","icaen.gencat.cat","gencat.cat",1,1,1,1,1,1,2,3,3,"1",6,3,0.884755210221161
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",3,"https://www.abc.es/economia/emprendedor-espanol-ilumina-nueva-energia-20221204145443-nt.html","www.abc.es","abc.es",3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.700711657124052
"28","Spanish","Mexico City,Mexico City,Mexico","Energía","Canonical Scientific Issues","es","es","mx","4.12.2022",4,"https://www.foronuclear.org/descubre-la-energia-nuclear/preguntas-y-respuestas/sobre-distintas-fuentes-de-energia/que-es-la-energia/","www.foronuclear.org","foronuclear.org",1,1,5,1,1,3,2,3,3,"5,6",8,3.5,0.884755210221161
"28","Spanish","Mexico City,Mexico City,Mexico","Energía","Canonical Scientific Issues","es","es","mx","4.12.2022",6,"http://newton.cnice.mec.es/materiales_didacticos/energia/formas.htm","newton.cnice.mec.es","mec.es",1,1,5,1,1,1,2,3,3,"5",6,2.75,0.884755210221161
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",6,"https://www.eldiario.es/comunitat-valenciana/politica/crisis-politica-implantacion-energia-fotovoltaica-cobra-cuatro-ceses-mes-compromis_1_9764419.html","www.eldiario.es","eldiario.es",3,4,5,11,4,2,0,0,0,"3,5,6,7,9",5.5,2.75,0.700711657124052
"28","Spanish","Mexico City,Mexico City,Mexico","Energía","Canonical Scientific Issues","es","es","mx","4.12.2022",7,"https://definicion.de/energia/","definicion.de","definicion.de",1,1,5,10,2,2,2,3,3,"5,6,9",10,4.5,0.884755210221161
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",7,"https://energia.gob.es/en-us/Paginas/index.aspx","energia.gob.es","energia.gob.es",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.700711657124052
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",8,"https://www.foronuclear.org/descubre-la-energia-nuclear/preguntas-y-respuestas/sobre-distintas-fuentes-de-energia/que-es-la-energia/","www.foronuclear.org","foronuclear.org",1,1,5,2,1,1,2,3,3,"5",5,2.25,0.700711657124052
"28","Spanish","Mexico City,Mexico City,Mexico","Energía","Canonical Scientific Issues","es","es","mx","4.12.2022",8,"https://www.acciona.com/es/energias-renovables/energia-eolica/?_adin=11551547647","www.acciona.com","acciona.com",1,1,5,12,4,1,2,3,3,"5,6,7,8",10,5,0.884755210221161
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",9,"https://www.gob.mx/sener","www.gob.mx","www.gob.mx",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.700711657124052
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",10,"https://www.youtube.com/watch?v=NAPAMIpGB-s","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"5,6",8,4,0.700711657124052
"28","Spanish","Mexico City,Mexico City,Mexico","Energía","Canonical Scientific Issues","es","es","mx","4.12.2022",10,"https://www.gob.mx/sener/articulos/que-es-la-energia-14defebrerodiamundialdelaenergia","www.gob.mx","www.gob.mx",1,1,5,1,3,1,2,3,3,"3,5",6,2.75,0.884755210221161
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",12,"https://www.youtube.com/watch?v=VpQVremflBs","www.youtube.com","youtube.com",2,1,3,11,4,3,2,3,1,"3,6,7",8,4,0.700711657124052
"28","Spanish","Madrid,Community of Madrid,Spain","Energía","Canonical Scientific Issues","es","es","es","4.12.2022",15,"https://european-union.europa.eu/priorities-and-actions/actions-topic/energy_es","european-union.europa.eu","europa.eu",1,4,5,4,1,1,0,0,0,"5,6",5,2,0.700711657124052
"35","Spanish","Madrid,Community of Madrid,Spain","Sistema solar","Canonical Scientific Issues","es","es","es","4.12.2022",2,"https://www.nationalgeographic.com.es/ciencia/sistema-solar-que-es-como-se-formo-y-datos-principales_18430","www.nationalgeographic.com.es","nationalgeographic.com.es",1,1,5,7,4,2,2,3,3,"3,5,6,7",8.5,4.25,0.997133355017659
"35","Spanish","Madrid,Community of Madrid,Spain","Sistema solar","Canonical Scientific Issues","es","es","es","4.12.2022",3,"https://www.youtube.com/watch?v=pS7p6FfU4bE","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"5,6,7",7,3.5,0.997133355017659
"35","Spanish","Mexico City,Mexico City,Mexico","Sistema solar","Canonical Scientific Issues","es","es","mx","4.12.2022",3,"https://www.nationalgeographicla.com/espacio/2022/10/que-es-el-sistema-solar-y-como-esta-compuesto","www.nationalgeographicla.com","nationalgeographicla.com",1,1,5,11,4,1,2,3,3,"5,6,7,9",8,4,0.973231065699541
"35","Spanish","Madrid,Community of Madrid,Spain","Sistema solar","Canonical Scientific Issues","es","es","es","4.12.2022",5,"https://www.youtube.com/watch?v=BuITC4UdnMo","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"5,6,7",7,3.5,0.997133355017659
"35","Spanish","Mexico City,Mexico City,Mexico","Sistema solar","Canonical Scientific Issues","es","es","mx","4.12.2022",5,"https://www.geoenciclopedia.com/sistema-solar/","www.geoenciclopedia.com","geoenciclopedia.com",1,1,5,10,4,1,2,3,3,"3,5,6,7",9,4.5,0.973231065699541
"35","Spanish","Madrid,Community of Madrid,Spain","Sistema solar","Canonical Scientific Issues","es","es","es","4.12.2022",6,"https://www.astromia.com/solar/sistemasolar.htm","www.astromia.com","astromia.com",1,1,5,7,1,1,1,3,3,"5,6,7",6,2.5,0.997133355017659
"35","Spanish","Madrid,Community of Madrid,Spain","Sistema solar","Canonical Scientific Issues","es","es","es","4.12.2022",7,"https://spaceplace.nasa.gov/menu/solar-system/sp/","spaceplace.nasa.gov","nasa.gov",1,1,2,1,1,1,2,3,3,"2 (games), 5,6,7",8,3.25,0.997133355017659
"35","Spanish","Mexico City,Mexico City,Mexico","Sistema solar","Canonical Scientific Issues","es","es","mx","4.12.2022",10,"https://ciencia.unam.mx/leer/1154/-buscas-informacion-sobre-el-sistema-solar-","ciencia.unam.mx","unam.mx",1,1,5,5,4,3,2,3,3,"3,5,6",9,4.5,0.973231065699541
"35","Spanish","Madrid,Community of Madrid,Spain","Sistema solar","Canonical Scientific Issues","es","es","es","4.12.2022",11,"http://www.sc.ehu.es/sbweb/fisica_/celeste/solar/sistema_solar.html","www.sc.ehu.es","ehu.es",1,1,1,5,1,1,2,3,3,"7,8",5,2.5,0.997133355017659
"38","Spanish","Madrid,Community of Madrid,Spain","Evolución biológica","Canonical Scientific Issues","es","es","es","4.12.2022",2,"http://bioinformatica.uab.es/divulgacio/evol.html","bioinformatica.uab.es","uab.es",1,1,5,5,1,3,2,3,3,"3,5,6,7,9",9,4,0.917653656960062
"38","Spanish","Madrid,Community of Madrid,Spain","Evolución biológica","Canonical Scientific Issues","es","es","es","4.12.2022",3,"https://concepto.de/evolucion-biologica/","concepto.de","concepto.de",1,1,5,10,4,1,2,3,3,"3, 5,6,7,8,9",13,6.5,0.917653656960062
"38","Spanish","Madrid,Community of Madrid,Spain","Evolución biológica","Canonical Scientific Issues","es","es","es","4.12.2022",4,"http://enciclopedia.us.es/index.php/Evoluci%C3%B3n_biol%C3%B3gica","enciclopedia.us.es","us.es",1,1,1,10,4,1,2,3,3,"6,8,9",10,5.25,0.917653656960062
"38","Spanish","Mexico City,Mexico City,Mexico","Evolución biológica","Canonical Scientific Issues","es","es","mx","4.12.2022",4,"https://evolution.berkeley.edu/bienvenido-a-la-evolucion-101/introduccion-a-la-evolucion/","evolution.berkeley.edu","berkeley.edu",1,1,5,5,1,1,2,3,3,"4,5",7,3,0.924897666441836
"38","Spanish","Mexico City,Mexico City,Mexico","Evolución biológica","Canonical Scientific Issues","es","es","mx","4.12.2022",9,"https://es.khanacademy.org/science/ap-biology/natural-selection/natural-selection-ap/a/darwin-evolution-natural-selection","es.khanacademy.org","khanacademy.org",1,1,1,2,1,3,2,3,3,"3,4,5,6,7,8",10,4.25,0.924897666441836
"38","Spanish","Madrid,Community of Madrid,Spain","Evolución biológica","Canonical Scientific Issues","es","es","es","4.12.2022",9,"https://www.racve.es/publicaciones/la-evolucion-biologica/","www.racve.es","racve.es",1,1,1,1,2,2,2,3,1,"3",3.5,1.75,0.917653656960062
"38","Spanish","Madrid,Community of Madrid,Spain","Evolución biológica","Canonical Scientific Issues","es","es","es","4.12.2022",10,"https://www.youtube.com/watch?v=9fbVoOxR8QY","www.youtube.com","youtube.com",2,1,3,14,3,1,2,3,3,"3,5",5,2.25,0.917653656960062
"39","Spanish","Madrid,Community of Madrid,Spain","PCR","Novel Science and Technology Issues","es","es","es","4.12.2022",1,"https://medlineplus.gov/spanish/pruebas-de-laboratorio/pruebas-de-pcr/","medlineplus.gov","medlineplus.gov",1,1,1,1,4,1,2,3,3,"6",7,3.75,0.969948795410574
"39","Spanish","Madrid,Community of Madrid,Spain","PCR","Novel Science and Technology Issues","es","es","es","4.12.2022",2,"https://www.isciii.es/InformacionCiudadanos/DivulgacionCulturaCientifica/DivulgacionISCIII/Paginas/Divulgacion/COVID19_PCR_test.aspx","www.isciii.es","isciii.es",1,1,5,1,4,1,2,3,3,"3,5,6",9,4.5,0.969948795410574
"39","Spanish","Madrid,Community of Madrid,Spain","PCR","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://gacetamedica.com/investigacion/como-funcionan-y-en-que-se-diferencian-las-pcr-y-los-test-rapidos-de-coronavirus/","gacetamedica.com","gacetamedica.com",1,1,5,11,4,2,2,3,3,"5,6",8.5,4.25,0.969948795410574
"39","Spanish","Madrid,Community of Madrid,Spain","PCR","Novel Science and Technology Issues","es","es","es","4.12.2022",5,"https://www.youtube.com/watch?v=KoWa_jTsnaE","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"5,6",7,3.5,0.969948795410574
"39","Spanish","Madrid,Community of Madrid,Spain","PCR","Novel Science and Technology Issues","es","es","es","4.12.2022",7,"https://www.youtube.com/watch?v=TalHTjA5gKU","www.youtube.com","youtube.com",2,1,3,14,3,2,2,3,1,"3,4,5,7",4.5,1.75,0.969948795410574
"39","Spanish","Madrid,Community of Madrid,Spain","PCR","Novel Science and Technology Issues","es","es","es","4.12.2022",10,"https://www.unilabs.es/tienda/covid/subct-test-pcr","www.unilabs.es","unilabs.es",1,1,5,12,1,1,2,3,3,"3,5,6",6,2.5,0.969948795410574
"39","Spanish","Mexico City,Mexico City,Mexico","PCR","Novel Science and Technology Issues","es","es","mx","4.12.2022",10,"https://www.empireo.es/pcr/","www.empireo.es","empireo.es",1,1,5,9,4,3,2,3,1,"6,7,9",9,4.75,1
"42","Spanish","Madrid,Community of Madrid,Spain","mRNA","Novel Science and Technology Issues","es","es","es","4.12.2022",1,"https://www.genome.gov/es/genetics-glossary/ARN-mensajero","www.genome.gov","genome.gov",1,1,5,1,4,1,2,3,1,"5",6,3.25,1
"42","Spanish","Madrid,Community of Madrid,Spain","mRNA","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://www.cdc.gov/coronavirus/2019-ncov/downloads/vaccines/COVID-19-mRNA-infographic_G_SPANISH_508.pdf","www.cdc.gov","cdc.gov",1,1,5,1,1,1,2,3,3,"5",7,3.25,1
"42","Spanish","Madrid,Community of Madrid,Spain","mRNA","Novel Science and Technology Issues","es","es","es","4.12.2022",4,"https://www.edx.org/es/aprende/vacuna-mrna","www.edx.org","edx.org",1,1,5,7,1,1,2,3,3,"3,6",6,2.75,1
"42","Spanish","Mexico City,Mexico City,Mexico","mRNA","Novel Science and Technology Issues","es","es","mx","4.12.2022",9,"https://www.mskcc.org/es/coronavirus/what-s-different-about-messenger-rna-vaccines-covid-19","www.mskcc.org","mskcc.org",1,1,5,1,4,3,2,3,3,"6,7,9",11,5.75,1
"42","Spanish","Madrid,Community of Madrid,Spain","mRNA","Novel Science and Technology Issues","es","es","es","4.12.2022",9,"https://es.investing.com/equities/moderna","es.investing.com","investing.com",1,4,2,12,1,1,0,0,0,"1",1,0.25,1
"43","Spanish","Madrid,Community of Madrid,Spain","genoma","Novel Science and Technology Issues","es","es","es","4.12.2022",2,"https://www.genome.gov/es/genetics-glossary/Genoma","www.genome.gov","genome.gov",1,1,5,1,4,1,2,3,3,"3,5,6,7",7,3.5,0.958955701421745
"43","Spanish","Madrid,Community of Madrid,Spain","genoma","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://www.cancer.gov/espanol/publicaciones/diccionarios/diccionario-cancer/def/genoma","www.cancer.gov","cancer.gov",1,1,1,1,1,1,2,3,3,"1",6,3,0.958955701421745
"43","Spanish","Madrid,Community of Madrid,Spain","genoma","Novel Science and Technology Issues","es","es","es","4.12.2022",4,"https://metode.es/revistas-metode/monograficos/que-es-el-genoma-2.html","metode.es","metode.es",1,1,5,7,2,3,2,3,1,"3,4,5,6,7",7,2.75,0.958955701421745
"43","Spanish","Madrid,Community of Madrid,Spain","genoma","Novel Science and Technology Issues","es","es","es","4.12.2022",6,"https://www.youtube.com/watch?v=ErHle0HnkeE","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"3,5,6",8,4,0.958955701421745
"43","Spanish","Madrid,Community of Madrid,Spain","genoma","Novel Science and Technology Issues","es","es","es","4.12.2022",9,"https://www.elsevier.es/es-revista-gaceta-mexicana-oncologia-305-articulo-organizacion-estructural-funcional-del-genoma-X1665920113687258","www.elsevier.es","elsevier.es",1,1,1,8,2,3,2,3,1,"3,7,8,9",6,3,0.958955701421745
"43","Spanish","Mexico City,Mexico City,Mexico","genoma","Novel Science and Technology Issues","es","es","mx","4.12.2022",10,"http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-81202002000100004","scielo.sld.cu","sld.cu",1,1,1,8,2,3,2,3,3,"7,8",8,4,1
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://as.com/actualidad/revelan-que-un-megatsunami-barrio-marte-n/","as.com","as.com",3,1,5,11,4,1,2,3,3,"3,5,6,7,9",8,4,0.972460179762484
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",9,"https://okdiario.com/coolthelifestyle/cultura/curiosidades-sobre-marte-planeta-rojo-269496","okdiario.com","okdiario.com",3,1,5,11,4,2,2,3,3,"5,7",6.5,3.5,0.972460179762484
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",10,"https://spaceplace.nasa.gov/all-about-mars/sp/","spaceplace.nasa.gov","nasa.gov",1,1,2,1,1,1,2,3,3,"2 (games), 5,6,7",8,3.25,0.972460179762484
"44","Spanish","Mexico City,Mexico City,Mexico","Marte","Novel Science and Technology Issues","es","es","mx","4.12.2022",10,"https://www.lavanguardia.com/ciencia/20221204/8632952/entrevista-pablo-alvarez-astronauta.html","www.lavanguardia.com","lavanguardia.com",3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.630929753571458
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",11,"https://www.nationalgeographic.com.es/ciencia/marte-planeta-rojo-que-hombre-quiere-llegar_18637","www.nationalgeographic.com.es","nationalgeographic.com.es",1,1,5,7,4,2,2,3,3,"3,5,6,7",8.5,4.25,0.972460179762484
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",12,"https://www.astromia.com/solar/marte.htm","www.astromia.com","astromia.com",1,1,5,7,1,1,2,3,3,"5,6,7",7,3,0.972460179762484
"44","Spanish","Mexico City,Mexico City,Mexico","Marte","Novel Science and Technology Issues","es","es","mx","4.12.2022",15,"https://solarviews.com/span/mars.htm","solarviews.com","solarviews.com",1,1,5,7,1,3,2,2,3,"5",6,2.75,0.630929753571458
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",15,"https://solarviews.com/span/mars.htm","solarviews.com","solarviews.com",1,1,5,7,1,3,2,3,3,"5,6,7,8",9,4,0.972460179762484
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",16,"https://www.youtube.com/watch?v=-BLTXAciRLg","www.youtube.com","youtube.com",2,4,3,14,4,2,0,0,0,"3,6",4.5,2.25,0.972460179762484
"44","Spanish","Madrid,Community of Madrid,Spain","Marte","Novel Science and Technology Issues","es","es","es","4.12.2022",18,"https://www.youtube.com/watch?v=dWMcH0LdgY0","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"3,5,6",7,3.5,0.972460179762484
"45","Spanish","Mexico City,Mexico City,Mexico","asteroides","Novel Science and Technology Issues","es","es","mx","4.12.2022",1,"https://www.abc.es/ciencia/asteroide-mato-dinosaurios-provoco-megatsunami-marte-20221201131735-nt.html","www.abc.es","abc.es",3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.743111799858357
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://www.canarias7.es/revista-c7/tv/sabemos-asteroides-meteoros-20221202121110-nt.html","www.canarias7.es","canarias7.es",3,1,5,11,4,1,2,3,3,"3,5,7",7,3.75,0.958051076108383
